Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Mongolia,MNG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.011666667,35.83333333,295.0105258,412.7214167,448.6126333,548.4033333,789.9925,840.8283333,1021.8675,1076.666667,1097.6975,1110.31,1146.5425,1185.2975,1205.246667,1179.699167,1170.400833,1165.804167,1437.795,1357.064167,1265.515833,1357.58,1523.9275,1817.938708
Northern Mariana Islands,MNP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.02875,0.02875,0.02875,0.02875,0.02875,0.02875,0.02875,0.02875,0.02875,0.02875,0.02875,0.028312083,0.027053417,0.024515167,0.025408167,0.02555275,0.030229083,0.03040725,0.03,0.03,0.03240025,0.0353495,0.03776975,0.040183333,0.04244275,0.043180667,0.040428917,0.29073125,0.524644667,0.744918083,0.929088833,1.4344675,2.516554167,3.874236667,6.038588333,9.024333333,11.29375,11.54358333,11.87458333,12.77511167,15.22725,20.70364083,23.67795667,23.7822675,22.5813425,23.060965,25.40077917,25.84034145,24.30064247,27.51829996,33.9600988,29.06759993,28.37298448,30.10411109,31.3526877
Mauritania,MRT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,49.36991116,49.36991116,49.36991116,49.36991116,49.36991116,49.36991116,49.36991116,49.36991116,49.36991116,51.9415732,55.54190005,55.42632505,50.40533333,44.57766667,45.33333333,43.10425,45.02225,45.58708333,46.1625,45.8925,45.91408333,48.29583333,51.76916667,54.81166667,63.80333333,77.085,74.375,73.87833333,75.26083333,83.051,80.609,81.94583333,87.02675,120.8058333,123.575,129.7683333,137.2216667,151.8533333,188.4758333,209.5141667,238.9233333,255.6291667,271.7391667,263.03,,265.5283333,268.6,258.5866667,238.2033333,262.3658333,275.8941667,281.1183333,296.62,300.6816667,
Mauritius,MUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.828037503,5.555550005,5.555550005,5.555550005,5.485758908,5.338526188,5.442265713,5.703075073,6.026797335,6.681524999,6.607308332,6.163274999,6.308108332,7.684291666,8.936541666,10.87255,11.7062,13.80033333,15.44248333,13.46635833,12.87821667,13.437725,15.24976667,14.86346667,15.65230833,15.56320833,17.648025,17.96036667,17.38631667,17.94806667,21.05725833,23.99265,25.18580833,26.24955833,29.12925833,29.962,27.901475,27.49851667,29.49623333,31.70806667,31.31365625,28.4528375,31.9598,30.7844,28.70595,30.04997167,30.70135833,30.62161667
Malawi,MWI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714285142,0.714285142,0.714285142,0.714285142,0.714285142,0.714285142,0.714285142,0.724205869,0.833333,0.833333,0.833333,0.830894003,0.801557909,0.819262166,0.841203416,0.863833499,0.913011416,0.902928082,0.843745082,0.816877916,0.812095666,0.895299082,1.055509082,1.174763332,1.41338,1.719096666,1.861073333,2.2087425,2.561300833,2.759524167,2.728881667,2.8033125,3.603275417,4.402778333,8.736405,15.28374167,15.30846667,16.444175,31.07268333,44.08814167,59.54380833,72.19733333,76.68660833,97.432475,108.8975083,118.4197417,136.0135417,139.9572866,140.5226921,141.1669438,150.4866559,156.5154511,249.1059501,364.4072873,424.8958081
Malaysia,MYS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.05226043,2.819555868,2.443329655,2.407066666,2.393783333,2.541574999,2.461283332,2.316041666,2.188441666,2.176883332,2.304124999,2.335391666,2.321249999,2.343641666,2.483041667,2.581441667,2.519638333,2.618783333,2.708841667,2.704875,2.750066667,2.547383333,2.574095,2.624256667,2.504404167,2.5159425,2.813191667,3.924375,3.8,3.8,3.8,3.8,3.8,3.8,3.787091667,3.668176958,3.437569382,3.335833333,3.524502911,3.221086915,3.060003011,3.088800867,3.15090855,3.272859746
North America,NAC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Namibia,NAM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,0.713265494,0.715287185,0.717258646,0.716334401,0.716983432,0.717049619,0.716998156,0.718057125,0.71641352,0.713047572,0.772828411,0.694114138,0.679477004,0.739507755,0.869565218,0.869565218,0.869565218,0.842022602,0.778833737,0.877578943,1.085815833,1.1141,1.4752775,2.228674999,2.285031666,2.036033333,2.2734675,2.6226775,2.587320833,2.761315,2.852014167,3.267741583,3.550798333,3.627085,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557
New Caledonia,NCL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,94.44000009,100.9850001,100.6894512,91.64596895,81.05022198,87.52854883,77.93158872,86.89067067,89.33763792,82.05628156,77.35295294,76.82855951,98.81096178,119.4926078,138.5688008,158.8925684,163.3675639,125.9288135,109.2854968,108.307922,116.0024598,99.004901,102.5838368,96.25110072,102.9677152,100.9461718,90.75413652,93.00940699,106.1215605,107.2638139,112.0079885,129.5227266,133.3543681,126.7960967,105.7319634,96.10557457,95.9570066,95.12417078,87.18821496,81.46473384,85.90013186,90.1007977,85.84188532,92.87509856,89.87576554,89.94397015
Niger,NER,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529
Nigeria,NGA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.712855833,0.657894999,0.657894999,0.630282046,0.615501553,0.626601004,0.644701062,0.635271994,0.604007374,0.546780892,0.617708175,0.673461262,0.724409851,0.766527449,0.893774083,1.754523004,4.016037344,4.536966667,7.364735,8.038285,9.909491667,17.298425,22.0654,21.996,21.89525833,21.884425,21.88605,21.886,92.3381,101.6973333,111.23125,120.5781583,129.22235,132.888025,131.2743333,128.6516667,125.8081083,118.5460167,148.9017417,150.298025,154.7403,157.4986712,157.3116667,
Nicaragua,NIC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.06E-09,2.79E-09,2.95E-09,2.95E-09,2.95E-09,2.95E-09,2.95E-09,7.77E-09,1.95E-08,2.05E-08,5.39E-05,0.0031309,0.140922417,4.270828283,5,5.620408333,6.722875,7.545591667,8.4355,9.448083333,10.58191667,11.80925,12.68439167,13.37194167,14.25132525,15.10464333,15.93724732,16.73332953,17.56999843,18.44850616,19.37189641,20.33948187,21.35644868,22.42427062,23.54666353,24.72276417,25.95890037
Netherlands,NLD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.800000003,3.650000003,3.620000003,3.620000003,3.620000003,3.620000003,3.620000003,3.620000003,3.620000003,3.620000003,3.620000003,3.517080539,3.209499999,2.795549999,2.688383332,2.528991666,2.643941666,2.454249999,2.163583333,2.005991666,1.988116666,2.495199999,2.670208332,2.854124999,3.208683333,3.3214,2.450025,2.0257,1.976583333,2.1207375,1.820941667,1.869666667,1.758466333,1.857305167,1.819995083,1.60567525,1.68589675,1.951269917,1.983733,,,,,,,,,,,,,,,,
High income: nonOECD,NOC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,NOR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.055905471,6.588249172,5.765833332,5.539708332,5.226941666,5.456516666,5.323499999,5.242249999,5.064066666,4.939224999,5.739508332,6.454033332,7.296366666,8.161458333,8.597233333,7.394741667,6.73745,6.516983333,6.9045,6.259741667,6.4829425,6.214500833,7.094129167,7.057584167,6.335156667,6.449808333,7.073400833,7.5450975,7.799171667,8.801841667,8.991654167,7.983778833,7.080216667,6.740833333,6.4425,6.413333333,5.861666667,5.64,6.288333333,6.044166667,5.604607307,5.8175,5.875,6.301666667
Nepal,NPL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.500000007,7.619000007,7.619000007,7.619000007,7.619000007,7.619000007,7.617250007,8.034166674,10.12500001,10.12500001,10.12500001,10.12500403,10.125,10.47150899,10.56,11.00283333,12.5,12.5,12.1105,12,12,12.33633333,13.24383333,14.54525,16.45941667,18.24641667,21.22983333,21.81916667,23.28925,27.18883333,29.36916667,37.255,42.7175,48.607165,49.39751833,51.89033333,56.6919525,58.00954917,65.9757875,68.23937083,71.09379583,74.94925,77.87661917,76.1414475,73.67359667,71.3675,72.75560583,66.4150275,69.761695,77.57343074,73.26235902,74.02,85.19666667,92.99333333,99.62555556
New Zealand,NZL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714287986,0.715514156,0.719194,0.719194,0.719194,0.719194,0.719194,0.733665583,0.892857,0.892857,0.892857,0.880607195,0.836680054,0.736812126,0.715402589,0.832307219,1.00488879,1.030311651,0.964424999,0.978502499,1.026679999,1.152794999,1.332608332,1.496773332,1.763992499,2.0233725,1.913160833,1.694560833,1.526400833,1.672148333,1.676203333,1.733514167,1.861791667,1.850513333,1.686521667,1.523876667,1.4548475,1.512420833,1.868249167,1.889613899,2.201149167,2.378750833,2.162190833,1.722099146,1.508681271,1.420273457,1.542055757,1.360675229,1.42272681,1.600877295,1.387833828,1.265810697,1.234283655,1.219407974,1.205441667
High income: OECD,OEC,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD members,OED,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oman,OMN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.357142999,0.362103333,0.416666999,0.416666999,0.416666999,0.415447499,0.383772999,0.350676166,0.345399999,0.345399999,0.345399999,0.345399999,0.345399999,0.345399999,0.345399999,0.345399999,0.345399999,0.345399999,0.3453975,0.345395,0.381981917,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.384499998,0.384499995,0.384499993,0.384499995,0.384499995,0.384499998,0.384499998,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845,0.3845
Other small states,OSS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pakistan,PAK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761899999,8.681382583,9.99425,9.9,9.9,9.9,9.9,9.9,9.9,9.9,9.9,11.84746667,13.116975,14.04633333,15.92839167,16.64750833,17.3988,18.00329167,20.54149167,21.707375,23.80076667,25.08279167,28.10718333,30.56659167,31.64268333,36.07868333,41.111525,45.04666667,49.50069158,53.6481865,61.92716167,59.72378167,57.75199667,58.25786333,59.514475,60.271335,60.73851583,70.40803333,81.71289167,85.19381633,86.34338333,93.39519722,101.6288992,101.1000884
Panama,PAN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,0.999999999,1,1,1,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,0.999999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Peru,PER,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.73E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,2.68E-08,3.02E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,3.87E-08,4.04E-08,5.58E-08,8.42E-08,1.56E-07,2.25E-07,2.89E-07,4.22E-07,6.98E-07,1.63E-06,3.47E-06,1.10E-05,1.39E-05,1.68E-05,0.000128832,0.002666188,0.187885579,0.7725,1.245833333,1.988318917,2.195,2.253333333,2.453333333,2.664166667,2.93,3.383333333,3.49,3.506833333,3.5165,3.478467,3.413175,3.295841667,3.274032503,3.128044577,2.924408333,3.011508333,2.825125,2.7541,2.637586418,2.701899026,2.839044138
Philippines,PHL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.014998488,2.019997984,3.727851578,3.910423146,3.910007288,3.909173347,3.900000003,3.900000003,3.900000003,3.900000003,5.904349999,6.431708332,6.674841666,6.756283332,6.787874999,7.247899999,7.440258332,7.402824999,7.365758333,7.377549999,7.511433332,7.899649999,8.539999999,11.11271667,16.69870833,18.60734167,20.38568333,20.567675,21.094675,21.73668333,24.3105,27.47863333,25.51249167,27.11984167,26.41716667,25.71446667,26.2161,29.47065833,40.89305,39.08898333,44.19225,50.99265,51.60356667,54.20333333,56.03991667,55.08549167,51.3142725,46.14839118,44.32328761,47.67968845,45.10966418,43.31313692,42.22879473,42.44618483,44.3951543
Palau,PLW,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.882758271,0.835038974,0.704113908,0.696665869,0.763893332,0.792807499,0.791408332,0.708924999,0.711757499,0.670945832,0.672967499,0.738458332,0.836145832,0.898551666,1.000314166,0.971414167,0.907899167,0.8670525,0.8587975,0.955,0.951709167,0.964663333,0.978176667,1.01134,1.279841667,1.319075,1.437971667,2.073591667,2.5707725,2.782156667,3.388715065,3.895220802,3.563452875,3.222540104,3.1019498,3.056734787,2.965345833,2.700088333,2.755143333,2.719294167,2.370969949,2.083648339,2.24451,2.461385
Poland,POL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.0004,0.000389333,0.000368,0.000335,0.000332,0.000332,0.000332,0.000332,0.000581,0.00332,0.004421667,0.00511525,0.008482417,0.009155,0.011324,0.014714167,0.017528667,0.02650825,0.043054583,0.143918417,0.95,1.057605833,1.362643333,1.811496667,2.272276667,2.424983333,2.6961,3.279291667,3.4754,3.967108333,4.346075,4.0939,4.080033333,3.889075,3.657641667,3.235483333,3.103158333,2.76795,2.409241667,3.120141667,3.0153,2.962847778,3.256541667,3.160616667,3.154541667
Puerto Rico,PRI,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Dem. Rep.",PRK,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Portugal,PRT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.75000003,28.36017029,27.05341667,24.51516667,25.40816667,25.55275,30.22908333,38.27695,43.93733333,48.92346667,50.06213333,61.546375,79.47333333,110.7798333,146.3903333,170.3946667,149.58675,140.8824167,143.9539167,157.45825,142.55475,144.482,134.9978333,160.8001858,165.9927767,151.1055283,154.2436617,175.312445,180.10448,,,,,,,,,,,,,,,,
Paraguay,PRY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,123.1666667,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,126,201,306.6666667,339.1666667,550,550,1056.216667,1229.808333,1325.183333,1500.258333,1744.345833,1904.760833,1963.019167,2056.811667,2177.8625,2726.49,3119.073333,3486.353333,4105.925,5716.258333,6424.339167,5974.5775,6177.958333,5635.4625,5032.716667,4363.241667,4965.391667,4735.461667,4191.41625,4424.9175,4320.674167,4462.191667
Pacific island small states,PSS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
French Polynesia,PYF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,89.76500009,94.44000009,100.9850001,100.6894512,91.64596895,81.05022198,87.52854883,77.93158872,86.89067067,89.33763792,82.05628156,77.35295294,76.82855951,98.81096178,119.4926078,138.5688008,158.8925684,163.3675639,125.9288135,109.2854968,108.307922,116.0024598,99.004901,102.5838368,96.25110072,102.9677152,100.9461718,90.75413652,93.00940699,106.1215605,107.2638139,112.0079885,129.5227266,133.3543681,126.7960967,105.7319634,96.10557457,95.9570066,95.12417078,87.18821496,81.46473384,85.90013186,90.1007977,85.84188532,92.87509856,89.87576554,89.94397015
Qatar,QAT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.747962885,4.385977843,3.99629355,3.947399999,3.930716666,3.963433332,3.959016666,3.876899999,3.773324999,3.656966666,3.639999999,3.639999999,3.639999999,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64,3.64
Romania,ROU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.0006,0.000553,0.001879417,0.002,0.002,0.002,0.002,0.001836025,0.0018,0.0018,0.0015,0.0015,0.00171785,0.002128017,0.001714142,0.001615342,0.0014557,0.001427692,0.001492158,0.002243208,0.007638725,0.030795333,0.076005083,0.165508583,0.203327583,0.30842175,0.716794333,0.887557583,1.53328375,2.170872083,2.906079167,3.305543,3.320007083,3.263656833,2.913653167,2.808983333,2.43825,2.518858333,3.049325,3.1779,3.048608333,3.4682,3.327916667,3.349175
Russian Federation,RUS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.991666667,2.19075,4.55915,5.120833333,5.784833333,9.705083333,24.6199,28.12916667,29.168525,31.34848333,30.692025,28.81374167,28.28444167,27.19095833,25.58084537,24.852875,31.74035833,30.36791534,29.38234137,30.83983135,31.83714364,38.37820714
Rwanda,RWA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,49.99999995,49.99999995,49.99999995,49.99999995,49.99999995,49.99999995,87.49999991,99.9999999,99.9999999,99.9999999,99.9999999,99.70733323,92.1049999,83.9219999,92.97850591,92.27726655,97.01234655,95.93509322,89.48790655,86.69070655,86.06387989,87.16030504,93.05996744,96.09393525,100.2328915,101.2446706,87.59091682,79.46064999,76.44773773,80.14897818,83.70409756,125.1642483,133.9385833,144.2370205,140.7038475,262.1822633,306.82,301.5298167,312.3140917,333.941925,389.6962167,442.9918917,475.3652417,537.6549848,577.4489746,557.8226408,551.7103333,546.955,546.8486531,568.2813268,583.1309066,600.3065197,614.2951424,646.6359746,
South Asia,SAS,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Saudi Arabia,SAU,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.500000004,4.486829413,4.144753206,3.70658904,3.549999999,3.517612499,3.529999999,3.525064999,3.399561666,3.360836666,3.326741666,3.382508333,3.428170832,3.454759166,3.523810833,3.622135833,3.70625,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.75,3.747083333,3.745,3.7475,3.75,3.75,3.75,3.75,3.75,3.75,3.75
Sudan,SDN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.0003482,0.000348206,0.000377452,0.000429167,0.0005,0.000558858,0.0009523,0.0013,0.0013,0.002304025,0.0025,0.003,0.0045,0.0045,0.0045,0.006955642,0.097431667,0.159313917,0.289608917,0.58087375,1.250791667,1.5757425,2.008019167,2.525504167,2.571225,2.587021042,2.633058333,2.609834333,2.57905,2.436058333,2.171533333,2.0161,2.090162829,2.301533333,2.30600092,2.666619622,3.572958333,4.756760547,5.736866667
Senegal,SEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,245.1951014,245.2601016,245.0138507,245.0163507,245.0271841,245.0609342,245.6784366,246.0009378,247.5646938,259.9605744,276.403137,275.3564567,252.0276275,222.8891831,240.7046676,214.3129003,238.9504943,245.6796866,225.6558602,212.7216443,211.2795554,271.7314526,328.6062527,381.066036,436.9566658,449.2629627,346.3059036,300.5365624,297.8482188,319.0082995,272.264788,282.1069088,264.6918008,283.1625795,555.2046957,499.1484259,511.5524303,583.6693724,589.9517746,615.699132,711.9762744,733.0385071,696.9882036,581.2003139,528.2848093,527.4681428,522.8901096,479.2667826,447.8052556,472.1862908,495.2770216,471.8661141,510.5271359,494.0400374,494.4149529
Singapore,SGP,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.061220002,3.050701668,2.812499999,2.457366666,2.436866666,2.371299999,2.470841666,2.439399999,2.274024999,2.174558333,2.141208333,2.112691666,2.140024999,2.113049999,2.133083333,2.20015,2.177416667,2.105983333,2.012425,1.950258333,1.812533333,1.72755,1.628966667,1.615790833,1.527444167,1.417375,1.410040833,1.484805833,1.673601667,1.694956667,1.723963333,1.7917225,1.790588333,1.742183333,1.690228333,1.6643975,1.588933333,1.507101667,1.414860833,1.454514713,1.363508333,1.257775877,1.249676204,1.2513,1.26705
Solomon Islands,SLB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.892857,0.881616454,0.837299999,0.704113908,0.698085449,0.763866667,0.818283333,0.901816667,0.873658333,0.865964322,0.829827237,0.870166288,0.971104382,1.148558312,1.273715139,1.480766667,1.7415,2.003291667,2.082516667,2.293241667,2.528783333,2.71475,2.9281,3.187733333,3.291358333,3.4059,3.566358333,3.716941667,4.815649167,4.838141667,5.088930833,5.277984953,6.748772103,7.505943749,7.484743906,7.529873025,7.609458333,7.652,7.747916667,8.055041667,8.064501344,7.64125903,7.355202847,7.3021351,7.375345354
Sierra Leone,SLE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.714286,0.724206916,0.833333,0.833333,0.833333,0.830894003,0.800781666,0.816341666,0.855460832,0.904021666,1.112840833,1.146496666,1.047043333,1.056972544,1.049797649,1.159098471,1.238650427,1.885330164,2.50995,5.0941625,16.09213333,34.042525,32.51408333,59.81275833,151.4458333,295.3441667,499.4418333,567.4585833,586.7397083,755.2158333,920.7325,981.4825,1563.618,1804.195,2092.125,1986.154167,2099.033866,2347.941667,2701.296667,2889.5875,2961.909167,2985.185833,2981.514658,3385.65,3978.087527,4349.162135,4344.037642,4332.499099,4524.157882
El Salvador,SLV,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.500000002,2.499999999,2.500013817,2.500004195,2.499997928,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,4.85215,5,5,5,6.848333333,8.016666667,8.360833333,8.702508333,8.72875,8.754583333,8.755,8.75625,8.755,8.755,8.755,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75,8.75
San Marino,SMR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,583.2175,582.9958333,650.3433333,652.8491667,832.335,882.3883333,848.6633333,830.8616667,856.4475,1136.765,1352.51,1518.848333,1756.960833,1909.439167,1490.81,1296.07,1301.6275,1372.093333,1198.101667,1240.613333,1232.405833,1573.665867,1612.444983,1628.933158,1542.946967,1703.096908,1736.207383,0.938627276,1.085400833,1.11751,1.062551667,0.886034167,0.805365,0.80412,0.797140833,0.7306375,0.682674711,0.71984336,0.755044952,0.719355254,0.778293601,0.753159182,0.753730737
Somalia,SOM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.142860006,7.128559999,6.980124999,6.281499999,6.294999999,6.294999999,6.294999999,6.294999999,6.294999999,6.294999999,6.294999999,6.294999999,10.75035,15.78765833,20.01855,39.48714167,72,105.1770833,170.45275,490.6751667,,,,,,,,,,,,,,,,,,,,,,,,,
