"Data Source","World Development Indicators",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014",
"Belarus","BLR","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.12590576468067E-05","0.00016013281073228","0.00183825967548936","0.0207099182823647","0.414730957145574","3.09355418529138","4.67014575811102","7.88066966139788","13.7663982473052","56.567631590633","157.785684010563","276.97196807155","395.250955325923","506.440707869248","604.663925767554","696.959966495001","748.858603143242","823.304972089067","979.067716683444","1026.62459932542","1126.47659233131","1889.30769751274","3255.98794040269","3817.9090965479","",
"Belize","BLZ","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.31791714490239","1.24296080833005","1.26377516967803","1.25474885436663","1.27273710757987","1.32249306260498","1.32439271757268","1.28275765873011","1.28806743013316","1.24150308351298","1.21913944405089","1.18977212016798","1.19252008278989","1.13557530504961","1.12810354984643","1.1222335377794","1.13753768216779","1.16168023729059","1.17083990656303","1.12676766415103","1.12578584365338","1.14980147781883","1.15141655733585","1.15328977049763","",
"Bermuda","BMU","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.02306160612709","1.0539099129725","1.05940363568329","1.08851659667541","1.0867634800936","1.10901734695774","1.40899866139241","1.44090052055871","1.46451830119938","1.4830081117784","1.38853243686411","1.33902513806556","1.43194991204331","1.4436247389025","1.47094812972058","1.52147211807597","1.5554793081993","1.60396310020805","1.60641820043848","1.59917414889834","1.59637643209512","1.56358868705359","1.59209247424919","","",
"Bolivia","BOL","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.939413023187072","1.07011219895225","1.184346803242","1.23263539130883","1.30298127248464","1.42218162675021","1.5584708716668","1.6195138410764","1.71510454428784","1.7316754853102","1.78104590486211","1.77395235454546","1.79642976214531","1.87281505410779","1.96796662012369","2.01989774095295","2.22743377415712","2.32955669267233","2.52272085869827","2.44242339499026","2.62462935122931","2.94613074289785","3.09416883817407","3.23196731094906","",
"Brazil","BRA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.19322567732271E-05","5.93909069076866E-05","0.000620257928096657","0.0127304412805637","0.293155557123274","0.555717201633267","0.639017209909507","0.676233524929913","0.697314537306021","0.745746262888055","0.774170837606552","0.824800016306512","0.898085541852361","1.00140130744985","1.05294691178521","1.09371038161649","1.12637221801782","1.16146030150316","1.23445092606625","1.3128010155626","1.40361696339596","1.47107485414936","1.51630572601577","1.60800572449761","",
"Barbados","BRB","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.86218372373939","1.84161727227784","1.83147951101461","1.86836278028105","1.8499470923535","1.87736039977022","1.93054017899376","1.88544962443503","2.02005471607748","2.03412287395825","2.0021284384305","2.00416964700578","1.99613348252108","1.9814022422114","2.0397838675755","2.1069768233276","2.14377805102058","2.14861753676803","2.1139123940063","2.21257386515231","2.10479221069844","2.01679631525566","1.91564864955308","","",
"Brunei Darussalam","BRN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.498052359603285","0.468392458415526","0.465856120604719","0.441584467008424","0.394506184479247","0.397539756065335","0.407949662673721","0.435477877571599","0.38062240374974","0.418756933385328","0.528221947846279","0.487579943022693","0.482009347280461","0.50143955328264","0.565560579185516","0.650759995676191","0.694793273229923","0.684331539535502","0.756594759512494","0.584842744567175","0.608431160378883","0.717447716592986","0.704424046756492","0.672211597537515","",
"Bhutan","BTN","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.49457851433607","6.83710044520902","7.30609721452622","7.72025206131251","8.53125084881287","9.02929984513895","9.58208300336128","10.5961072472225","11.5840696311519","12.2697326141085","12.2705496936064","12.6291331174023","13.0454406252184","13.1850994602146","13.3190048107522","13.6597769616317","13.9696025315368","14.0300618001095","14.5426177396733","15.1288763764215","15.8402158336115","16.8557571922375","18.0779543556091","18.6964231296622","",
"Botswana","BWA","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.973128996863102","0.99067078803076","1.03288689672816","1.14065134480678","1.2226311788449","1.28331850835295","1.46341920516509","1.5146463376476","1.64318932878723","1.85060823204653","2.06577018777731","2.18767103782965","2.18019741265614","2.20725728331068","2.36475173108772","2.6455108940058","2.76876873288696","2.81919462103913","3.00742232979937","3.08621845455489","3.62572721902862","3.76402105981858","3.73659864924482","3.90087249281791","",
"Central African Republic","CAF","PPP conversion factor, GDP (LCU per international $)","PA.NUS.PPP","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","266.959752310037","257.385607799497","258.648721450754","243.956649227144","297.199944820515","319.936617256019","303.077387158709","300.403360012142","295.949564459875","303.690671871981","322.180705038495","316.348204670407","304.178148007295","302.219413396999","281.078730373999","286.469217685665","279.458340504593","265.884518347227","274.280549691188","263.000104057935","256.115328293249","255.861753417491","258.141382353731","272.576162872825","",
